cell_id,row,col,x_norm,y_norm,width_norm,height_norm,lat,lon
2097,41,47,0.95,0.83,0.02,0.02,,
2098,41,48,0.97,0.83,0.02,0.02,,
2099,41,49,0.99,0.83,0.02,0.02,,
2100,42,0,0.01,0.85,0.02,0.02,,
2101,42,1,0.03,0.85,0.02,0.02,,
2102,42,2,0.05,0.85,0.02,0.02,,
2103,42,3,0.07,0.85,0.02,0.02,,
2104,42,4,0.09,0.85,0.02,0.02,,
2105,42,5,0.11,0.85,0.02,0.02,,
2106,42,6,0.13,0.85,0.02,0.02,,
2107,42,7,0.15,0.85,0.02,0.02,,
2108,42,8,0.17,0.85,0.02,0.02,,
2109,42,9,0.19,0.85,0.02,0.02,,
2110,42,10,0.21,0.85,0.02,0.02,,
2111,42,11,0.23,0.85,0.02,0.02,,
2112,42,12,0.25,0.85,0.02,0.02,,
2113,42,13,0.27,0.85,0.02,0.02,,
2114,42,14,0.29,0.85,0.02,0.02,,
2115,42,15,0.31,0.85,0.02,0.02,,
2116,42,16,0.33,0.85,0.02,0.02,,
2117,42,17,0.35,0.85,0.02,0.02,,
2118,42,18,0.37,0.85,0.02,0.02,,
2119,42,19,0.39,0.85,0.02,0.02,,
2120,42,20,0.41,0.85,0.02,0.02,,
2121,42,21,0.43,0.85,0.02,0.02,,
2122,42,22,0.45,0.85,0.02,0.02,,
2123,42,23,0.47,0.85,0.02,0.02,,
2124,42,24,0.49,0.85,0.02,0.02,,
2125,42,25,0.51,0.85,0.02,0.02,,
2126,42,26,0.53,0.85,0.02,0.02,,
2127,42,27,0.55,0.85,0.02,0.02,,
2128,42,28,0.57,0.85,0.02,0.02,,
2129,42,29,0.59,0.85,0.02,0.02,,
2130,42,30,0.61,0.85,0.02,0.02,,
2131,42,31,0.63,0.85,0.02,0.02,,
2132,42,32,0.65,0.85,0.02,0.02,,
2133,42,33,0.67,0.85,0.02,0.02,,
2134,42,34,0.69,0.85,0.02,0.02,,
2135,42,35,0.71,0.85,0.02,0.02,,
2136,42,36,0.73,0.85,0.02,0.02,,
2137,42,37,0.75,0.85,0.02,0.02,,
2138,42,38,0.77,0.85,0.02,0.02,,
2139,42,39,0.79,0.85,0.02,0.02,,
2140,42,40,0.81,0.85,0.02,0.02,,
2141,42,41,0.83,0.85,0.02,0.02,,
2142,42,42,0.85,0.85,0.02,0.02,,
2143,42,43,0.87,0.85,0.02,0.02,,
2144,42,44,0.89,0.85,0.02,0.02,,
2145,42,45,0.91,0.85,0.02,0.02,,
2146,42,46,0.93,0.85,0.02,0.02,,
2147,42,47,0.95,0.85,0.02,0.02,,
2148,42,48,0.97,0.85,0.02,0.02,,
2149,42,49,0.99,0.85,0.02,0.02,,
2150,43,0,0.01,0.87,0.02,0.02,,
2151,43,1,0.03,0.87,0.02,0.02,,
2152,43,2,0.05,0.87,0.02,0.02,,
2153,43,3,0.07,0.87,0.02,0.02,,
2154,43,4,0.09,0.87,0.02,0.02,,
2155,43,5,0.11,0.87,0.02,0.02,,
2156,43,6,0.13,0.87,0.02,0.02,,
2157,43,7,0.15,0.87,0.02,0.02,,
2158,43,8,0.17,0.87,0.02,0.02,,
2159,43,9,0.19,0.87,0.02,0.02,,
2160,43,10,0.21,0.87,0.02,0.02,,
2161,43,11,0.23,0.87,0.02,0.02,,
2162,43,12,0.25,0.87,0.02,0.02,,
2163,43,13,0.27,0.87,0.02,0.02,,
2164,43,14,0.29,0.87,0.02,0.02,,
2165,43,15,0.31,0.87,0.02,0.02,,
2166,43,16,0.33,0.87,0.02,0.02,,
2167,43,17,0.35,0.87,0.02,0.02,,
2168,43,18,0.37,0.87,0.02,0.02,,
2169,43,19,0.39,0.87,0.02,0.02,,
2170,43,20,0.41,0.87,0.02,0.02,,
2171,43,21,0.43,0.87,0.02,0.02,,
2172,43,22,0.45,0.87,0.02,0.02,,
2173,43,23,0.47,0.87,0.02,0.02,,
2174,43,24,0.49,0.87,0.02,0.02,,
2175,43,25,0.51,0.87,0.02,0.02,,
2176,43,26,0.53,0.87,0.02,0.02,,
2177,43,27,0.55,0.87,0.02,0.02,,
2178,43,28,0.57,0.87,0.02,0.02,,
2179,43,29,0.59,0.87,0.02,0.02,,
2180,43,30,0.61,0.87,0.02,0.02,,
2181,43,31,0.63,0.87,0.02,0.02,,
2182,43,32,0.65,0.87,0.02,0.02,,
2183,43,33,0.67,0.87,0.02,0.02,,
2184,43,34,0.69,0.87,0.02,0.02,,
2185,43,35,0.71,0.87,0.02,0.02,,
2186,43,36,0.73,0.87,0.02,0.02,,
2187,43,37,0.75,0.87,0.02,0.02,,
2188,43,38,0.77,0.87,0.02,0.02,,
2189,43,39,0.79,0.87,0.02,0.02,,
2190,43,40,0.81,0.87,0.02,0.02,,
2191,43,41,0.83,0.87,0.02,0.02,,
2192,43,42,0.85,0.87,0.02,0.02,,
2193,43,43,0.87,0.87,0.02,0.02,,
2194,43,44,0.89,0.87,0.02,0.02,,
2195,43,45,0.91,0.87,0.02,0.02,,
2196,43,46,0.93,0.87,0.02,0.02,,
2197,43,47,0.95,0.87,0.02,0.02,,
2198,43,48,0.97,0.87,0.02,0.02,,
2199,43,49,0.99,0.87,0.02,0.02,,
2200,44,0,0.01,0.89,0.02,0.02,,
2201,44,1,0.03,0.89,0.02,0.02,,
2202,44,2,0.05,0.89,0.02,0.02,,
2203,44,3,0.07,0.89,0.02,0.02,,
2204,44,4,0.09,0.89,0.02,0.02,,
2205,44,5,0.11,0.89,0.02,0.02,,
2206,44,6,0.13,0.89,0.02,0.02,,
2207,44,7,0.15,0.89,0.02,0.02,,
2208,44,8,0.17,0.89,0.02,0.02,,
2209,44,9,0.19,0.89,0.02,0.02,,
2210,44,10,0.21,0.89,0.02,0.02,,
2211,44,11,0.23,0.89,0.02,0.02,,
2212,44,12,0.25,0.89,0.02,0.02,,
2213,44,13,0.27,0.89,0.02,0.02,,
2214,44,14,0.29,0.89,0.02,0.02,,
2215,44,15,0.31,0.89,0.02,0.02,,
2216,44,16,0.33,0.89,0.02,0.02,,
2217,44,17,0.35,0.89,0.02,0.02,,
2218,44,18,0.37,0.89,0.02,0.02,,
2219,44,19,0.39,0.89,0.02,0.02,,
2220,44,20,0.41,0.89,0.02,0.02,,
2221,44,21,0.43,0.89,0.02,0.02,,
2222,44,22,0.45,0.89,0.02,0.02,,
2223,44,23,0.47,0.89,0.02,0.02,,
2224,44,24,0.49,0.89,0.02,0.02,,
2225,44,25,0.51,0.89,0.02,0.02,,
2226,44,26,0.53,0.89,0.02,0.02,,
2227,44,27,0.55,0.89,0.02,0.02,,
2228,44,28,0.57,0.89,0.02,0.02,,
2229,44,29,0.59,0.89,0.02,0.02,,
2230,44,30,0.61,0.89,0.02,0.02,,
2231,44,31,0.63,0.89,0.02,0.02,,
2232,44,32,0.65,0.89,0.02,0.02,,
2233,44,33,0.67,0.89,0.02,0.02,,
2234,44,34,0.69,0.89,0.02,0.02,,
2235,44,35,0.71,0.89,0.02,0.02,,
2236,44,36,0.73,0.89,0.02,0.02,,
2237,44,37,0.75,0.89,0.02,0.02,,
2238,44,38,0.77,0.89,0.02,0.02,,
2239,44,39,0.79,0.89,0.02,0.02,,
2240,44,40,0.81,0.89,0.02,0.02,,
2241,44,41,0.83,0.89,0.02,0.02,,
2242,44,42,0.85,0.89,0.02,0.02,,
2243,44,43,0.87,0.89,0.02,0.02,,
2244,44,44,0.89,0.89,0.02,0.02,,
2245,44,45,0.91,0.89,0.02,0.02,,
2246,44,46,0.93,0.89,0.02,0.02,,
2247,44,47,0.95,0.89,0.02,0.02,,
2248,44,48,0.97,0.89,0.02,0.02,,
2249,44,49,0.99,0.89,0.02,0.02,,
2250,45,0,0.01,0.91,0.02,0.02,,
2251,45,1,0.03,0.91,0.02,0.02,,
2252,45,2,0.05,0.91,0.02,0.02,,
2253,45,3,0.07,0.91,0.02,0.02,,
2254,45,4,0.09,0.91,0.02,0.02,,
2255,45,5,0.11,0.91,0.02,0.02,,
2256,45,6,0.13,0.91,0.02,0.02,,
2257,45,7,0.15,0.91,0.02,0.02,,
2258,45,8,0.17,0.91,0.02,0.02,,
2259,45,9,0.19,0.91,0.02,0.02,,
2260,45,10,0.21,0.91,0.02,0.02,,
2261,45,11,0.23,0.91,0.02,0.02,,
2262,45,12,0.25,0.91,0.02,0.02,,
2263,45,13,0.27,0.91,0.02,0.02,,
2264,45,14,0.29,0.91,0.02,0.02,,
2265,45,15,0.31,0.91,0.02,0.02,,
2266,45,16,0.33,0.91,0.02,0.02,,
2267,45,17,0.35,0.91,0.02,0.02,,
2268,45,18,0.37,0.91,0.02,0.02,,
2269,45,19,0.39,0.91,0.02,0.02,,
2270,45,20,0.41,0.91,0.02,0.02,,
2271,45,21,0.43,0.91,0.02,0.02,,
2272,45,22,0.45,0.91,0.02,0.02,,
2273,45,23,0.47,0.91,0.02,0.02,,
2274,45,24,0.49,0.91,0.02,0.02,,
2275,45,25,0.51,0.91,0.02,0.02,,
2276,45,26,0.53,0.91,0.02,0.02,,
2277,45,27,0.55,0.91,0.02,0.02,,
2278,45,28,0.57,0.91,0.02,0.02,,
2279,45,29,0.59,0.91,0.02,0.02,,
2280,45,30,0.61,0.91,0.02,0.02,,
2281,45,31,0.63,0.91,0.02,0.02,,
2282,45,32,0.65,0.91,0.02,0.02,,
2283,45,33,0.67,0.91,0.02,0.02,,
2284,45,34,0.69,0.91,0.02,0.02,,
2285,45,35,0.71,0.91,0.02,0.02,,
2286,45,36,0.73,0.91,0.02,0.02,,
2287,45,37,0.75,0.91,0.02,0.02,,
2288,45,38,0.77,0.91,0.02,0.02,,
2289,45,39,0.79,0.91,0.02,0.02,,
2290,45,40,0.81,0.91,0.02,0.02,,
2291,45,41,0.83,0.91,0.02,0.02,,
2292,45,42,0.85,0.91,0.02,0.02,,
2293,45,43,0.87,0.91,0.02,0.02,,
2294,45,44,0.89,0.91,0.02,0.02,,
2295,45,45,0.91,0.91,0.02,0.02,,
2296,45,46,0.93,0.91,0.02,0.02,,
2297,45,47,0.95,0.91,0.02,0.02,,
2298,45,48,0.97,0.91,0.02,0.02,,
2299,45,49,0.99,0.91,0.02,0.02,,
2300,46,0,0.01,0.93,0.02,0.02,,
2301,46,1,0.03,0.93,0.02,0.02,,
2302,46,2,0.05,0.93,0.02,0.02,,
2303,46,3,0.07,0.93,0.02,0.02,,
2304,46,4,0.09,0.93,0.02,0.02,,
2305,46,5,0.11,0.93,0.02,0.02,,
2306,46,6,0.13,0.93,0.02,0.02,,
2307,46,7,0.15,0.93,0.02,0.02,,
2308,46,8,0.17,0.93,0.02,0.02,,
2309,46,9,0.19,0.93,0.02,0.02,,
2310,46,10,0.21,0.93,0.02,0.02,,
2311,46,11,0.23,0.93,0.02,0.02,,
2312,46,12,0.25,0.93,0.02,0.02,,
2313,46,13,0.27,0.93,0.02,0.02,,
2314,46,14,0.29,0.93,0.02,0.02,,
2315,46,15,0.31,0.93,0.02,0.02,,
2316,46,16,0.33,0.93,0.02,0.02,,
2317,46,17,0.35,0.93,0.02,0.02,,
2318,46,18,0.37,0.93,0.02,0.02,,
2319,46,19,0.39,0.93,0.02,0.02,,
2320,46,20,0.41,0.93,0.02,0.02,,
2321,46,21,0.43,0.93,0.02,0.02,,
2322,46,22,0.45,0.93,0.02,0.02,,
2323,46,23,0.47,0.93,0.02,0.02,,
2324,46,24,0.49,0.93,0.02,0.02,,
2325,46,25,0.51,0.93,0.02,0.02,,
2326,46,26,0.53,0.93,0.02,0.02,,
2327,46,27,0.55,0.93,0.02,0.02,,
2328,46,28,0.57,0.93,0.02,0.02,,
2329,46,29,0.59,0.93,0.02,0.02,,
2330,46,30,0.61,0.93,0.02,0.02,,
2331,46,31,0.63,0.93,0.02,0.02,,
2332,46,32,0.65,0.93,0.02,0.02,,
2333,46,33,0.67,0.93,0.02,0.02,,
2334,46,34,0.69,0.93,0.02,0.02,,
2335,46,35,0.71,0.93,0.02,0.02,,
2336,46,36,0.73,0.93,0.02,0.02,,
2337,46,37,0.75,0.93,0.02,0.02,,
2338,46,38,0.77,0.93,0.02,0.02,,
2339,46,39,0.79,0.93,0.02,0.02,,
2340,46,40,0.81,0.93,0.02,0.02,,
2341,46,41,0.83,0.93,0.02,0.02,,
2342,46,42,0.85,0.93,0.02,0.02,,
2343,46,43,0.87,0.93,0.02,0.02,,
2344,46,44,0.89,0.93,0.02,0.02,,
2345,46,45,0.91,0.93,0.02,0.02,,
2346,46,46,0.93,0.93,0.02,0.02,,
2347,46,47,0.95,0.93,0.02,0.02,,
2348,46,48,0.97,0.93,0.02,0.02,,
2349,46,49,0.99,0.93,0.02,0.02,,
2350,47,0,0.01,0.95,0.02,0.02,,
2351,47,1,0.03,0.95,0.02,0.02,,
2352,47,2,0.05,0.95,0.02,0.02,,
2353,47,3,0.07,0.95,0.02,0.02,,
2354,47,4,0.09,0.95,0.02,0.02,,
2355,47,5,0.11,0.95,0.02,0.02,,
2356,47,6,0.13,0.95,0.02,0.02,,
2357,47,7,0.15,0.95,0.02,0.02,,
2358,47,8,0.17,0.95,0.02,0.02,,
2359,47,9,0.19,0.95,0.02,0.02,,
2360,47,10,0.21,0.95,0.02,0.02,,
2361,47,11,0.23,0.95,0.02,0.02,,
2362,47,12,0.25,0.95,0.02,0.02,,
2363,47,13,0.27,0.95,0.02,0.02,,
2364,47,14,0.29,0.95,0.02,0.02,,
2365,47,15,0.31,0.95,0.02,0.02,,
2366,47,16,0.33,0.95,0.02,0.02,,
2367,47,17,0.35,0.95,0.02,0.02,,
2368,47,18,0.37,0.95,0.02,0.02,,
2369,47,19,0.39,0.95,0.02,0.02,,
2370,47,20,0.41,0.95,0.02,0.02,,
2371,47,21,0.43,0.95,0.02,0.02,,
2372,47,22,0.45,0.95,0.02,0.02,,
2373,47,23,0.47,0.95,0.02,0.02,,
2374,47,24,0.49,0.95,0.02,0.02,,
2375,47,25,0.51,0.95,0.02,0.02,,
2376,47,26,0.53,0.95,0.02,0.02,,
2377,47,27,0.55,0.95,0.02,0.02,,
2378,47,28,0.57,0.95,0.02,0.02,,
2379,47,29,0.59,0.95,0.02,0.02,,
2380,47,30,0.61,0.95,0.02,0.02,,
2381,47,31,0.63,0.95,0.02,0.02,,
2382,47,32,0.65,0.95,0.02,0.02,,
2383,47,33,0.67,0.95,0.02,0.02,,
2384,47,34,0.69,0.95,0.02,0.02,,
2385,47,35,0.71,0.95,0.02,0.02,,
2386,47,36,0.73,0.95,0.02,0.02,,
2387,47,37,0.75,0.95,0.02,0.02,,
2388,47,38,0.77,0.95,0.02,0.02,,
2389,47,39,0.79,0.95,0.02,0.02,,
2390,47,40,0.81,0.95,0.02,0.02,,
2391,47,41,0.83,0.95,0.02,0.02,,
2392,47,42,0.85,0.95,0.02,0.02,,
2393,47,43,0.87,0.95,0.02,0.02,,
2394,47,44,0.89,0.95,0.02,0.02,,
2395,47,45,0.91,0.95,0.02,0.02,,
2396,47,46,0.93,0.95,0.02,0.02,,
2397,47,47,0.95,0.95,0.02,0.02,,
2398,47,48,0.97,0.95,0.02,0.02,,
2399,47,49,0.99,0.95,0.02,0.02,,
2400,48,0,0.01,0.97,0.02,0.02,,
2401,48,1,0.03,0.97,0.02,0.02,,
2402,48,2,0.05,0.97,0.02,0.02,,
2403,48,3,0.07,0.97,0.02,0.02,,
2404,48,4,0.09,0.97,0.02,0.02,,
2405,48,5,0.11,0.97,0.02,0.02,,
2406,48,6,0.13,0.97,0.02,0.02,,
2407,48,7,0.15,0.97,0.02,0.02,,
2408,48,8,0.17,0.97,0.02,0.02,,
2409,48,9,0.19,0.97,0.02,0.02,,
2410,48,10,0.21,0.97,0.02,0.02,,
2411,48,11,0.23,0.97,0.02,0.02,,
2412,48,12,0.25,0.97,0.02,0.02,,
2413,48,13,0.27,0.97,0.02,0.02,,
2414,48,14,0.29,0.97,0.02,0.02,,
2415,48,15,0.31,0.97,0.02,0.02,,
2416,48,16,0.33,0.97,0.02,0.02,,
2417,48,17,0.35,0.97,0.02,0.02,,
2418,48,18,0.37,0.97,0.02,0.02,,
2419,48,19,0.39,0.97,0.02,0.02,,
2420,48,20,0.41,0.97,0.02,0.02,,
2421,48,21,0.43,0.97,0.02,0.02,,
2422,48,22,0.45,0.97,0.02,0.02,,
2423,48,23,0.47,0.97,0.02,0.02,,
2424,48,24,0.49,0.97,0.02,0.02,,
2425,48,25,0.51,0.97,0.02,0.02,,
2426,48,26,0.53,0.97,0.02,0.02,,
2427,48,27,0.55,0.97,0.02,0.02,,
2428,48,28,0.57,0.97,0.02,0.02,,
2429,48,29,0.59,0.97,0.02,0.02,,
2430,48,30,0.61,0.97,0.02,0.02,,
2431,48,31,0.63,0.97,0.02,0.02,,
2432,48,32,0.65,0.97,0.02,0.02,,
2433,48,33,0.67,0.97,0.02,0.02,,
2434,48,34,0.69,0.97,0.02,0.02,,
2435,48,35,0.71,0.97,0.02,0.02,,
2436,48,36,0.73,0.97,0.02,0.02,,
2437,48,37,0.75,0.97,0.02,0.02,,
2438,48,38,0.77,0.97,0.02,0.02,,
2439,48,39,0.79,0.97,0.02,0.02,,
2440,48,40,0.81,0.97,0.02,0.02,,
2441,48,41,0.83,0.97,0.02,0.02,,
2442,48,42,0.85,0.97,0.02,0.02,,
2443,48,43,0.87,0.97,0.02,0.02,,
2444,48,44,0.89,0.97,0.02,0.02,,
2445,48,45,0.91,0.97,0.02,0.02,,
2446,48,46,0.93,0.97,0.02,0.02,,
2447,48,47,0.95,0.97,0.02,0.02,,
2448,48,48,0.97,0.97,0.02,0.02,,
2449,48,49,0.99,0.97,0.02,0.02,,
2450,49,0,0.01,0.99,0.02,0.02,,
2451,49,1,0.03,0.99,0.02,0.02,,
2452,49,2,0.05,0.99,0.02,0.02,,
2453,49,3,0.07,0.99,0.02,0.02,,
2454,49,4,0.09,0.99,0.02,0.02,,
2455,49,5,0.11,0.99,0.02,0.02,,
2456,49,6,0.13,0.99,0.02,0.02,,
2457,49,7,0.15,0.99,0.02,0.02,,
2458,49,8,0.17,0.99,0.02,0.02,,
2459,49,9,0.19,0.99,0.02,0.02,,
2460,49,10,0.21,0.99,0.02,0.02,,
2461,49,11,0.23,0.99,0.02,0.02,,
2462,49,12,0.25,0.99,0.02,0.02,,
2463,49,13,0.27,0.99,0.02,0.02,,
2464,49,14,0.29,0.99,0.02,0.02,,
2465,49,15,0.31,0.99,0.02,0.02,,
2466,49,16,0.33,0.99,0.02,0.02,,
2467,49,17,0.35,0.99,0.02,0.02,,
2468,49,18,0.37,0.99,0.02,0.02,,
2469,49,19,0.39,0.99,0.02,0.02,,
2470,49,20,0.41,0.99,0.02,0.02,,
2471,49,21,0.43,0.99,0.02,0.02,,
2472,49,22,0.45,0.99,0.02,0.02,,
2473,49,23,0.47,0.99,0.02,0.02,,
2474,49,24,0.49,0.99,0.02,0.02,,
2475,49,25,0.51,0.99,0.02,0.02,,
2476,49,26,0.53,0.99,0.02,0.02,,
2477,49,27,0.55,0.99,0.02,0.02,,
2478,49,28,0.57,0.99,0.02,0.02,,
2479,49,29,0.59,0.99,0.02,0.02,,
2480,49,30,0.61,0.99,0.02,0.02,,
2481,49,31,0.63,0.99,0.02,0.02,,
2482,49,32,0.65,0.99,0.02,0.02,,
2483,49,33,0.67,0.99,0.02,0.02,,
2484,49,34,0.69,0.99,0.02,0.02,,
2485,49,35,0.71,0.99,0.02,0.02,,
2486,49,36,0.73,0.99,0.02,0.02,,
2487,49,37,0.75,0.99,0.02,0.02,,
2488,49,38,0.77,0.99,0.02,0.02,,
2489,49,39,0.79,0.99,0.02,0.02,,
2490,49,40,0.81,0.99,0.02,0.02,,
2491,49,41,0.83,0.99,0.02,0.02,,
2492,49,42,0.85,0.99,0.02,0.02,,
2493,49,43,0.87,0.99,0.02,0.02,,
2494,49,44,0.89,0.99,0.02,0.02,,
2495,49,45,0.91,0.99,0.02,0.02,,
2496,49,46,0.93,0.99,0.02,0.02,,
2497,49,47,0.95,0.99,0.02,0.02,,
2498,49,48,0.97,0.99,0.02,0.02,,
2499,49,49,0.99,0.99,0.02,0.02,,
