"tract","yr_id","full_name","jobs"
"189.04","2010","Government","0"
"189.04","2010","Self-Employed","0"
"189.05","2010","Military","0"
"189.05","2010","Agriculture and Mining","0"
"189.05","2010","Construction","0"
"189.05","2010","Manufacturing","0"
"189.05","2010","Wholesale Trade","0"
"189.05","2010","Retail Trade","0"
"189.05","2010","Transporation, Warehousing, and Utilities","0"
"189.05","2010","Information","0"
"189.05","2010","Finance and Real Estate","0"
"189.05","2010","Professional and Business Services","0"
"189.05","2010","Education and Healthcare","0"
"189.05","2010","Leisure and Hospitality","0"
"189.05","2010","Office Services","0"
"189.05","2010","Government","0"
"189.05","2010","Self-Employed","0"
"189.06","2010","Military","0"
"189.06","2010","Agriculture and Mining","0"
"189.06","2010","Construction","0"
"189.06","2010","Manufacturing","0"
"189.06","2010","Wholesale Trade","0"
"189.06","2010","Retail Trade","0"
"189.06","2010","Transporation, Warehousing, and Utilities","0"
"189.06","2010","Information","0"
"189.06","2010","Finance and Real Estate","0"
"189.06","2010","Professional and Business Services","0"
"189.06","2010","Education and Healthcare","0"
"189.06","2010","Leisure and Hospitality","0"
"189.06","2010","Office Services","0"
"189.06","2010","Government","0"
"189.06","2010","Self-Employed","0"
"19","2010","Military","0"
"19","2010","Agriculture and Mining","0"
"19","2010","Construction","0"
"19","2010","Manufacturing","0"
"19","2010","Wholesale Trade","0"
"19","2010","Retail Trade","0"
"19","2010","Transporation, Warehousing, and Utilities","0"
"19","2010","Information","0"
"19","2010","Finance and Real Estate","0"
"19","2010","Professional and Business Services","0"
"19","2010","Education and Healthcare","0"
"19","2010","Leisure and Hospitality","0"
"19","2010","Office Services","0"
"19","2010","Government","0"
"19","2010","Self-Employed","0"
"190.01","2010","Military","0"
"190.01","2010","Agriculture and Mining","0"
"190.01","2010","Construction","0"
"190.01","2010","Manufacturing","0"
"190.01","2010","Wholesale Trade","0"
"190.01","2010","Retail Trade","0"
"190.01","2010","Transporation, Warehousing, and Utilities","0"
"190.01","2010","Information","0"
"190.01","2010","Finance and Real Estate","0"
"190.01","2010","Professional and Business Services","0"
"190.01","2010","Education and Healthcare","0"
"190.01","2010","Leisure and Hospitality","0"
"190.01","2010","Office Services","0"
"190.01","2010","Government","0"
"190.01","2010","Self-Employed","0"
"190.02","2010","Military","0"
"190.02","2010","Agriculture and Mining","0"
"190.02","2010","Construction","0"
"190.02","2010","Manufacturing","0"
"190.02","2010","Wholesale Trade","0"
"190.02","2010","Retail Trade","0"
"190.02","2010","Transporation, Warehousing, and Utilities","0"
"190.02","2010","Information","0"
"190.02","2010","Finance and Real Estate","0"
"190.02","2010","Professional and Business Services","0"
"190.02","2010","Education and Healthcare","0"
"190.02","2010","Leisure and Hospitality","0"
"190.02","2010","Office Services","0"
"190.02","2010","Government","0"
"190.02","2010","Self-Employed","0"
"191.01","2010","Military","0"
"191.01","2010","Agriculture and Mining","0"
"191.01","2010","Construction","0"
"191.01","2010","Manufacturing","0"
"191.01","2010","Wholesale Trade","0"
"191.01","2010","Retail Trade","0"
"191.01","2010","Transporation, Warehousing, and Utilities","0"
"191.01","2010","Information","0"
"191.01","2010","Finance and Real Estate","0"
"191.01","2010","Professional and Business Services","0"
"191.01","2010","Education and Healthcare","0"
"191.01","2010","Leisure and Hospitality","0"
"191.01","2010","Office Services","0"
"191.01","2010","Government","0"
"191.01","2010","Self-Employed","0"
"191.03","2010","Military","0"
"191.03","2010","Agriculture and Mining","0"
"191.03","2010","Construction","0"
"191.03","2010","Manufacturing","0"
"191.03","2010","Wholesale Trade","0"
"191.03","2010","Retail Trade","0"
"191.03","2010","Transporation, Warehousing, and Utilities","0"
"191.03","2010","Information","0"
"191.03","2010","Finance and Real Estate","0"
"191.03","2010","Professional and Business Services","0"
"191.03","2010","Education and Healthcare","0"
"191.03","2010","Leisure and Hospitality","0"
"191.03","2010","Office Services","0"
"191.03","2010","Government","0"
"191.03","2010","Self-Employed","0"
"191.05","2010","Military","0"
"191.05","2010","Agriculture and Mining","0"
"191.05","2010","Construction","0"
"191.05","2010","Manufacturing","0"
"191.05","2010","Wholesale Trade","0"
"191.05","2010","Retail Trade","0"
"191.05","2010","Transporation, Warehousing, and Utilities","0"
"191.05","2010","Information","0"
"191.05","2010","Finance and Real Estate","0"
"191.05","2010","Professional and Business Services","0"
"191.05","2010","Education and Healthcare","0"
"191.05","2010","Leisure and Hospitality","0"
"191.05","2010","Office Services","0"
"191.05","2010","Government","0"
"191.05","2010","Self-Employed","0"
"191.06","2010","Military","0"
"191.06","2010","Agriculture and Mining","0"
"191.06","2010","Construction","0"
"191.06","2010","Manufacturing","0"
"191.06","2010","Wholesale Trade","0"
"191.06","2010","Retail Trade","0"
"191.06","2010","Transporation, Warehousing, and Utilities","0"
"191.06","2010","Information","0"
"191.06","2010","Finance and Real Estate","0"
"191.06","2010","Professional and Business Services","0"
"191.06","2010","Education and Healthcare","0"
"191.06","2010","Leisure and Hospitality","0"
"191.06","2010","Office Services","0"
"191.06","2010","Government","0"
"191.06","2010","Self-Employed","0"
"191.07","2010","Military","0"
"191.07","2010","Agriculture and Mining","0"
"191.07","2010","Construction","0"
"191.07","2010","Manufacturing","0"
"191.07","2010","Wholesale Trade","0"
"191.07","2010","Retail Trade","0"
"191.07","2010","Transporation, Warehousing, and Utilities","0"
"191.07","2010","Information","0"
"191.07","2010","Finance and Real Estate","0"
"191.07","2010","Professional and Business Services","0"
"191.07","2010","Education and Healthcare","0"
"191.07","2010","Leisure and Hospitality","0"
"191.07","2010","Office Services","0"
"191.07","2010","Government","0"
"191.07","2010","Self-Employed","0"
"192.03","2010","Military","0"
"192.03","2010","Agriculture and Mining","0"
"192.03","2010","Construction","0"
"192.03","2010","Manufacturing","0"
"192.03","2010","Wholesale Trade","0"
"192.03","2010","Retail Trade","0"
"192.03","2010","Transporation, Warehousing, and Utilities","0"
"192.03","2010","Information","0"
"192.03","2010","Finance and Real Estate","0"
"192.03","2010","Professional and Business Services","0"
"192.03","2010","Education and Healthcare","0"
"192.03","2010","Leisure and Hospitality","0"
"192.03","2010","Office Services","0"
"192.03","2010","Government","0"
"192.03","2010","Self-Employed","0"
"192.05","2010","Military","0"
"192.05","2010","Agriculture and Mining","0"
"192.05","2010","Construction","0"
"192.05","2010","Manufacturing","0"
"192.05","2010","Wholesale Trade","0"
"192.05","2010","Retail Trade","0"
"192.05","2010","Transporation, Warehousing, and Utilities","0"
"192.05","2010","Information","0"
"192.05","2010","Finance and Real Estate","0"
"192.05","2010","Professional and Business Services","0"
"192.05","2010","Education and Healthcare","0"
"192.05","2010","Leisure and Hospitality","0"
"192.05","2010","Office Services","0"
"192.05","2010","Government","0"
"192.05","2010","Self-Employed","0"
"192.06","2010","Military","0"
"192.06","2010","Agriculture and Mining","0"
"192.06","2010","Construction","0"
"192.06","2010","Manufacturing","0"
"192.06","2010","Wholesale Trade","0"
"192.06","2010","Retail Trade","0"
"192.06","2010","Transporation, Warehousing, and Utilities","0"
"192.06","2010","Information","0"
"192.06","2010","Finance and Real Estate","0"
"192.06","2010","Professional and Business Services","0"
"192.06","2010","Education and Healthcare","0"
"192.06","2010","Leisure and Hospitality","0"
"192.06","2010","Office Services","0"
"192.06","2010","Government","0"
"192.06","2010","Self-Employed","0"
"192.07","2010","Military","0"
"192.07","2010","Agriculture and Mining","0"
"192.07","2010","Construction","0"
"192.07","2010","Manufacturing","0"
"192.07","2010","Wholesale Trade","0"
"192.07","2010","Retail Trade","0"
"192.07","2010","Transporation, Warehousing, and Utilities","0"
"192.07","2010","Information","0"
"192.07","2010","Finance and Real Estate","0"
"192.07","2010","Professional and Business Services","0"
"192.07","2010","Education and Healthcare","0"
"192.07","2010","Leisure and Hospitality","0"
"192.07","2010","Office Services","0"
"192.07","2010","Government","0"
"192.07","2010","Self-Employed","0"
"192.08","2010","Military","0"
"192.08","2010","Agriculture and Mining","0"
"192.08","2010","Construction","0"
"192.08","2010","Manufacturing","0"
"192.08","2010","Wholesale Trade","0"
"192.08","2010","Retail Trade","0"
"192.08","2010","Transporation, Warehousing, and Utilities","0"
"192.08","2010","Information","0"
"192.08","2010","Finance and Real Estate","0"
"192.08","2010","Professional and Business Services","0"
"192.08","2010","Education and Healthcare","0"
"192.08","2010","Leisure and Hospitality","0"
"192.08","2010","Office Services","0"
"192.08","2010","Government","0"
"192.08","2010","Self-Employed","0"
"193.01","2010","Military","0"
"193.01","2010","Agriculture and Mining","0"
"193.01","2010","Construction","0"
"193.01","2010","Manufacturing","0"
"193.01","2010","Wholesale Trade","0"
"193.01","2010","Retail Trade","0"
"193.01","2010","Transporation, Warehousing, and Utilities","0"
"193.01","2010","Information","0"
"193.01","2010","Finance and Real Estate","0"
"193.01","2010","Professional and Business Services","0"
"193.01","2010","Education and Healthcare","0"
"193.01","2010","Leisure and Hospitality","0"
"193.01","2010","Office Services","0"
"193.01","2010","Government","0"
"193.01","2010","Self-Employed","0"
"193.02","2010","Military","0"
"193.02","2010","Agriculture and Mining","0"
"193.02","2010","Construction","0"
"193.02","2010","Manufacturing","0"
"193.02","2010","Wholesale Trade","0"
"193.02","2010","Retail Trade","0"
"193.02","2010","Transporation, Warehousing, and Utilities","0"
"193.02","2010","Information","0"
"193.02","2010","Finance and Real Estate","0"
"193.02","2010","Professional and Business Services","0"
"193.02","2010","Education and Healthcare","0"
"193.02","2010","Leisure and Hospitality","0"
"193.02","2010","Office Services","0"
"193.02","2010","Government","0"
"193.02","2010","Self-Employed","0"
"193.03","2010","Military","0"
"193.03","2010","Agriculture and Mining","0"
"193.03","2010","Construction","0"
"193.03","2010","Manufacturing","0"
"193.03","2010","Wholesale Trade","0"
"193.03","2010","Retail Trade","0"
"193.03","2010","Transporation, Warehousing, and Utilities","0"
"193.03","2010","Information","0"
"193.03","2010","Finance and Real Estate","0"
"193.03","2010","Professional and Business Services","0"
"193.03","2010","Education and Healthcare","0"
"193.03","2010","Leisure and Hospitality","0"
"193.03","2010","Office Services","0"
"193.03","2010","Government","0"
"193.03","2010","Self-Employed","0"
"194.03","2010","Military","0"
"194.03","2010","Agriculture and Mining","0"
"194.03","2010","Construction","0"
"194.03","2010","Manufacturing","0"
"194.03","2010","Wholesale Trade","0"
"194.03","2010","Retail Trade","0"
"194.03","2010","Transporation, Warehousing, and Utilities","0"
"194.03","2010","Information","0"
"194.03","2010","Finance and Real Estate","0"
"194.03","2010","Professional and Business Services","0"
"194.03","2010","Education and Healthcare","0"
"194.03","2010","Leisure and Hospitality","0"
"194.03","2010","Office Services","0"
"194.03","2010","Government","0"
"194.03","2010","Self-Employed","0"
"194.04","2010","Military","0"
"194.04","2010","Agriculture and Mining","0"
"194.04","2010","Construction","0"
"194.04","2010","Manufacturing","0"
"194.04","2010","Wholesale Trade","0"
"194.04","2010","Retail Trade","0"
"194.04","2010","Transporation, Warehousing, and Utilities","0"
"194.04","2010","Information","0"
"194.04","2010","Finance and Real Estate","0"
"194.04","2010","Professional and Business Services","0"
"194.04","2010","Education and Healthcare","0"
"194.04","2010","Leisure and Hospitality","0"
"194.04","2010","Office Services","0"
"194.04","2010","Government","0"
"194.04","2010","Self-Employed","0"
"194.05","2010","Military","0"
"194.05","2010","Agriculture and Mining","0"
"194.05","2010","Construction","0"
"194.05","2010","Manufacturing","0"
"194.05","2010","Wholesale Trade","0"
"194.05","2010","Retail Trade","0"
"194.05","2010","Transporation, Warehousing, and Utilities","0"
"194.05","2010","Information","0"
"194.05","2010","Finance and Real Estate","0"
"194.05","2010","Professional and Business Services","0"
"194.05","2010","Education and Healthcare","0"
"194.05","2010","Leisure and Hospitality","0"
"194.05","2010","Office Services","0"
"194.05","2010","Government","0"
"194.05","2010","Self-Employed","0"
"194.06","2010","Military","0"
"194.06","2010","Agriculture and Mining","0"
"194.06","2010","Construction","0"
"194.06","2010","Manufacturing","0"
"194.06","2010","Wholesale Trade","0"
"194.06","2010","Retail Trade","0"
"194.06","2010","Transporation, Warehousing, and Utilities","0"
"194.06","2010","Information","0"
"194.06","2010","Finance and Real Estate","0"
"194.06","2010","Professional and Business Services","0"
"194.06","2010","Education and Healthcare","0"
"194.06","2010","Leisure and Hospitality","0"
"194.06","2010","Office Services","0"
"194.06","2010","Government","0"
"194.06","2010","Self-Employed","0"
"195.01","2010","Military","0"
"195.01","2010","Agriculture and Mining","0"
"195.01","2010","Construction","0"
"195.01","2010","Manufacturing","0"
"195.01","2010","Wholesale Trade","0"
"195.01","2010","Retail Trade","0"
"195.01","2010","Transporation, Warehousing, and Utilities","0"
"195.01","2010","Information","0"
"195.01","2010","Finance and Real Estate","0"
"195.01","2010","Professional and Business Services","0"
"195.01","2010","Education and Healthcare","0"
"195.01","2010","Leisure and Hospitality","0"
"195.01","2010","Office Services","0"
"195.01","2010","Government","0"
"195.01","2010","Self-Employed","0"
"195.02","2010","Military","0"
"195.02","2010","Agriculture and Mining","0"
"195.02","2010","Construction","0"
"195.02","2010","Manufacturing","0"
"195.02","2010","Wholesale Trade","0"
"195.02","2010","Retail Trade","0"
"195.02","2010","Transporation, Warehousing, and Utilities","0"
"195.02","2010","Information","0"
"195.02","2010","Finance and Real Estate","0"
"195.02","2010","Professional and Business Services","0"
"195.02","2010","Education and Healthcare","0"
"195.02","2010","Leisure and Hospitality","0"
"195.02","2010","Office Services","0"
"195.02","2010","Government","0"
"195.02","2010","Self-Employed","0"
"195.03","2010","Military","0"
"195.03","2010","Agriculture and Mining","0"
"195.03","2010","Construction","0"
"195.03","2010","Manufacturing","0"
"195.03","2010","Wholesale Trade","0"
"195.03","2010","Retail Trade","0"
"195.03","2010","Transporation, Warehousing, and Utilities","0"
"195.03","2010","Information","0"
"195.03","2010","Finance and Real Estate","0"
"195.03","2010","Professional and Business Services","0"
"195.03","2010","Education and Healthcare","0"
"195.03","2010","Leisure and Hospitality","0"
"195.03","2010","Office Services","0"
"195.03","2010","Government","0"
"195.03","2010","Self-Employed","0"
"196.01","2010","Military","0"
"196.01","2010","Agriculture and Mining","0"
"196.01","2010","Construction","0"
"196.01","2010","Manufacturing","0"
"196.01","2010","Wholesale Trade","0"
"196.01","2010","Retail Trade","0"
"196.01","2010","Transporation, Warehousing, and Utilities","0"
"196.01","2010","Information","0"
"196.01","2010","Finance and Real Estate","0"
"196.01","2010","Professional and Business Services","0"
"196.01","2010","Education and Healthcare","0"
"196.01","2010","Leisure and Hospitality","0"
"196.01","2010","Office Services","0"
"196.01","2010","Government","0"
"196.01","2010","Self-Employed","0"
"196.02","2010","Military","0"
"196.02","2010","Agriculture and Mining","0"
"196.02","2010","Construction","0"
"196.02","2010","Manufacturing","0"
"196.02","2010","Wholesale Trade","0"
"196.02","2010","Retail Trade","0"
"196.02","2010","Transporation, Warehousing, and Utilities","0"
"196.02","2010","Information","0"
"196.02","2010","Finance and Real Estate","0"
"196.02","2010","Professional and Business Services","0"
"196.02","2010","Education and Healthcare","0"
"196.02","2010","Leisure and Hospitality","0"
"196.02","2010","Office Services","0"
"196.02","2010","Government","0"
"196.02","2010","Self-Employed","0"
"197.01","2010","Military","0"
"197.01","2010","Agriculture and Mining","0"
"197.01","2010","Construction","0"
"197.01","2010","Manufacturing","0"
"197.01","2010","Wholesale Trade","0"
"197.01","2010","Retail Trade","0"
"197.01","2010","Transporation, Warehousing, and Utilities","0"
"197.01","2010","Information","0"
"197.01","2010","Finance and Real Estate","0"
"197.01","2010","Professional and Business Services","0"
"197.01","2010","Education and Healthcare","0"
"197.01","2010","Leisure and Hospitality","0"
"197.01","2010","Office Services","0"
"197.01","2010","Government","0"
"197.01","2010","Self-Employed","0"
"197.02","2010","Military","0"
"197.02","2010","Agriculture and Mining","0"
"197.02","2010","Construction","0"
"197.02","2010","Manufacturing","0"
"197.02","2010","Wholesale Trade","0"
"197.02","2010","Retail Trade","0"
"197.02","2010","Transporation, Warehousing, and Utilities","0"
"197.02","2010","Information","0"
"197.02","2010","Finance and Real Estate","0"
"197.02","2010","Professional and Business Services","0"
"197.02","2010","Education and Healthcare","0"
"197.02","2010","Leisure and Hospitality","0"
"197.02","2010","Office Services","0"
"197.02","2010","Government","0"
"197.02","2010","Self-Employed","0"
"198.03","2010","Military","0"
"198.03","2010","Agriculture and Mining","0"
"198.03","2010","Construction","0"
"198.03","2010","Manufacturing","0"
"198.03","2010","Wholesale Trade","0"
"198.03","2010","Retail Trade","0"
"198.03","2010","Transporation, Warehousing, and Utilities","0"
"198.03","2010","Information","0"
"198.03","2010","Finance and Real Estate","0"
"198.03","2010","Professional and Business Services","0"
"198.03","2010","Education and Healthcare","0"
"198.03","2010","Leisure and Hospitality","0"
"198.03","2010","Office Services","0"
"198.03","2010","Government","0"
"198.03","2010","Self-Employed","0"
"198.04","2010","Military","0"
"198.04","2010","Agriculture and Mining","0"
"198.04","2010","Construction","0"
"198.04","2010","Manufacturing","0"
"198.04","2010","Wholesale Trade","0"
"198.04","2010","Retail Trade","0"
"198.04","2010","Transporation, Warehousing, and Utilities","0"
"198.04","2010","Information","0"
"198.04","2010","Finance and Real Estate","0"
"198.04","2010","Professional and Business Services","0"
"198.04","2010","Education and Healthcare","0"
"198.04","2010","Leisure and Hospitality","0"
"198.04","2010","Office Services","0"
"198.04","2010","Government","0"
"198.04","2010","Self-Employed","0"
"198.05","2010","Military","0"
"198.05","2010","Agriculture and Mining","0"
"198.05","2010","Construction","0"
"198.05","2010","Manufacturing","0"
"198.05","2010","Wholesale Trade","0"
"198.05","2010","Retail Trade","0"
"198.05","2010","Transporation, Warehousing, and Utilities","0"
"198.05","2010","Information","0"
"198.05","2010","Finance and Real Estate","0"
"198.05","2010","Professional and Business Services","0"
"198.05","2010","Education and Healthcare","0"
"198.05","2010","Leisure and Hospitality","0"
"198.05","2010","Office Services","0"
"198.05","2010","Government","0"
"198.05","2010","Self-Employed","0"
"198.06","2010","Military","0"
"198.06","2010","Agriculture and Mining","0"
"198.06","2010","Construction","0"
"198.06","2010","Manufacturing","0"
"198.06","2010","Wholesale Trade","0"
"198.06","2010","Retail Trade","0"
"198.06","2010","Transporation, Warehousing, and Utilities","0"
"198.06","2010","Information","0"
"198.06","2010","Finance and Real Estate","0"
"198.06","2010","Professional and Business Services","0"
"198.06","2010","Education and Healthcare","0"
"198.06","2010","Leisure and Hospitality","0"
"198.06","2010","Office Services","0"
"198.06","2010","Government","0"
"198.06","2010","Self-Employed","0"
"198.08","2010","Military","0"
"198.08","2010","Agriculture and Mining","0"
"198.08","2010","Construction","0"
"198.08","2010","Manufacturing","0"
"198.08","2010","Wholesale Trade","0"
"198.08","2010","Retail Trade","0"
"198.08","2010","Transporation, Warehousing, and Utilities","0"
"198.08","2010","Information","0"
"198.08","2010","Finance and Real Estate","0"
"198.08","2010","Professional and Business Services","0"
"198.08","2010","Education and Healthcare","0"
"198.08","2010","Leisure and Hospitality","0"
"198.08","2010","Office Services","0"
"198.08","2010","Government","0"
"198.08","2010","Self-Employed","0"
"198.09","2010","Military","0"
"198.09","2010","Agriculture and Mining","0"
"198.09","2010","Construction","0"
"198.09","2010","Manufacturing","0"
"198.09","2010","Wholesale Trade","0"
"198.09","2010","Retail Trade","0"
"198.09","2010","Transporation, Warehousing, and Utilities","0"
"198.09","2010","Information","0"
"198.09","2010","Finance and Real Estate","0"
"198.09","2010","Professional and Business Services","0"
"198.09","2010","Education and Healthcare","0"
"198.09","2010","Leisure and Hospitality","0"
"198.09","2010","Office Services","0"
"198.09","2010","Government","0"
"198.09","2010","Self-Employed","0"
"199.02","2010","Military","0"
"199.02","2010","Agriculture and Mining","0"
"199.02","2010","Construction","0"
"199.02","2010","Manufacturing","0"
"199.02","2010","Wholesale Trade","0"
"199.02","2010","Retail Trade","0"
"199.02","2010","Transporation, Warehousing, and Utilities","0"
"199.02","2010","Information","0"
"199.02","2010","Finance and Real Estate","0"
"199.02","2010","Professional and Business Services","0"
"199.02","2010","Education and Healthcare","0"
"199.02","2010","Leisure and Hospitality","0"
"199.02","2010","Office Services","0"
"199.02","2010","Government","0"
"199.02","2010","Self-Employed","0"
"199.03","2010","Military","0"
"199.03","2010","Agriculture and Mining","0"
"199.03","2010","Construction","0"
"199.03","2010","Manufacturing","0"
"199.03","2010","Wholesale Trade","0"
"199.03","2010","Retail Trade","0"
"199.03","2010","Transporation, Warehousing, and Utilities","0"
"199.03","2010","Information","0"
"199.03","2010","Finance and Real Estate","0"
"199.03","2010","Professional and Business Services","0"
"199.03","2010","Education and Healthcare","0"
"199.03","2010","Leisure and Hospitality","0"
"199.03","2010","Office Services","0"
"199.03","2010","Government","0"
"199.03","2010","Self-Employed","0"
"199.04","2010","Military","0"
"199.04","2010","Agriculture and Mining","0"
"199.04","2010","Construction","0"
"199.04","2010","Manufacturing","0"
"199.04","2010","Wholesale Trade","0"
"199.04","2010","Retail Trade","0"
"199.04","2010","Transporation, Warehousing, and Utilities","0"
"199.04","2010","Information","0"
"199.04","2010","Finance and Real Estate","0"
"199.04","2010","Professional and Business Services","0"
"199.04","2010","Education and Healthcare","0"
"199.04","2010","Leisure and Hospitality","0"
"199.04","2010","Office Services","0"
"199.04","2010","Government","0"
"199.04","2010","Self-Employed","0"
"199.05","2010","Military","0"
"199.05","2010","Agriculture and Mining","0"
"199.05","2010","Construction","0"
"199.05","2010","Manufacturing","0"
"199.05","2010","Wholesale Trade","0"
"199.05","2010","Retail Trade","0"
"199.05","2010","Transporation, Warehousing, and Utilities","0"
"199.05","2010","Information","0"
"199.05","2010","Finance and Real Estate","0"
"199.05","2010","Professional and Business Services","0"
"199.05","2010","Education and Healthcare","0"
"199.05","2010","Leisure and Hospitality","0"
"199.05","2010","Office Services","0"
"199.05","2010","Government","0"
"199.05","2010","Self-Employed","0"
"2.01","2010","Military","0"
"2.01","2010","Agriculture and Mining","0"
"2.01","2010","Construction","0"
"2.01","2010","Manufacturing","0"
"2.01","2010","Wholesale Trade","0"
"2.01","2010","Retail Trade","0"
"2.01","2010","Transporation, Warehousing, and Utilities","0"
"2.01","2010","Information","0"
"2.01","2010","Finance and Real Estate","0"
"2.01","2010","Professional and Business Services","0"
"2.01","2010","Education and Healthcare","0"
"2.01","2010","Leisure and Hospitality","0"
"2.01","2010","Office Services","0"
"2.01","2010","Government","0"
"2.01","2010","Self-Employed","0"
"2.02","2010","Military","0"
"2.02","2010","Agriculture and Mining","0"
"2.02","2010","Construction","0"
"2.02","2010","Manufacturing","0"
"2.02","2010","Wholesale Trade","0"
"2.02","2010","Retail Trade","0"
"2.02","2010","Transporation, Warehousing, and Utilities","0"
"2.02","2010","Information","0"
"2.02","2010","Finance and Real Estate","0"
"2.02","2010","Professional and Business Services","0"
"2.02","2010","Education and Healthcare","0"
"2.02","2010","Leisure and Hospitality","0"
"2.02","2010","Office Services","0"
"2.02","2010","Government","0"
"2.02","2010","Self-Employed","0"
"20.01","2010","Military","0"
"20.01","2010","Agriculture and Mining","0"
"20.01","2010","Construction","0"
"20.01","2010","Manufacturing","0"
"20.01","2010","Wholesale Trade","0"
"20.01","2010","Retail Trade","0"
"20.01","2010","Transporation, Warehousing, and Utilities","0"
"20.01","2010","Information","0"
"20.01","2010","Finance and Real Estate","0"
"20.01","2010","Professional and Business Services","0"
"20.01","2010","Education and Healthcare","0"
"20.01","2010","Leisure and Hospitality","0"
"20.01","2010","Office Services","0"
"20.01","2010","Government","0"
"20.01","2010","Self-Employed","0"
"20.02","2010","Military","0"
"20.02","2010","Agriculture and Mining","0"
"20.02","2010","Construction","0"
"20.02","2010","Manufacturing","0"
"20.02","2010","Wholesale Trade","0"
"20.02","2010","Retail Trade","0"
"20.02","2010","Transporation, Warehousing, and Utilities","0"
"20.02","2010","Information","0"
"20.02","2010","Finance and Real Estate","0"
"20.02","2010","Professional and Business Services","0"
"20.02","2010","Education and Healthcare","0"
"20.02","2010","Leisure and Hospitality","0"
"20.02","2010","Office Services","0"
"20.02","2010","Government","0"
"20.02","2010","Self-Employed","0"
"200.13","2010","Military","0"
"200.13","2010","Agriculture and Mining","0"
"200.13","2010","Construction","0"
"200.13","2010","Manufacturing","0"
"200.13","2010","Wholesale Trade","0"
"200.13","2010","Retail Trade","0"
"200.13","2010","Transporation, Warehousing, and Utilities","0"
"200.13","2010","Information","0"
"200.13","2010","Finance and Real Estate","0"
"200.13","2010","Professional and Business Services","0"
"200.13","2010","Education and Healthcare","0"
"200.13","2010","Leisure and Hospitality","0"
"200.13","2010","Office Services","0"
"200.13","2010","Government","0"
"200.13","2010","Self-Employed","0"
"200.14","2010","Military","0"
"200.14","2010","Agriculture and Mining","0"
"200.14","2010","Construction","0"
"200.14","2010","Manufacturing","0"
"200.14","2010","Wholesale Trade","0"
"200.14","2010","Retail Trade","0"
"200.14","2010","Transporation, Warehousing, and Utilities","0"
"200.14","2010","Information","0"
"200.14","2010","Finance and Real Estate","0"
"200.14","2010","Professional and Business Services","0"
"200.14","2010","Education and Healthcare","0"
"200.14","2010","Leisure and Hospitality","0"
"200.14","2010","Office Services","0"
"200.14","2010","Government","0"
"200.14","2010","Self-Employed","0"
"200.15","2010","Military","0"
"200.15","2010","Agriculture and Mining","0"
"200.15","2010","Construction","0"
"200.15","2010","Manufacturing","0"
"200.15","2010","Wholesale Trade","0"
"200.15","2010","Retail Trade","0"
"200.15","2010","Transporation, Warehousing, and Utilities","0"
"200.15","2010","Information","0"
"200.15","2010","Finance and Real Estate","0"
"200.15","2010","Professional and Business Services","0"
"200.15","2010","Education and Healthcare","0"
"200.15","2010","Leisure and Hospitality","0"
"200.15","2010","Office Services","0"
"200.15","2010","Government","0"
"200.15","2010","Self-Employed","0"
"200.16","2010","Military","0"
"200.16","2010","Agriculture and Mining","0"
"200.16","2010","Construction","0"
"200.16","2010","Manufacturing","0"
"200.16","2010","Wholesale Trade","0"
"200.16","2010","Retail Trade","0"
"200.16","2010","Transporation, Warehousing, and Utilities","0"
"200.16","2010","Information","0"
"200.16","2010","Finance and Real Estate","0"
"200.16","2010","Professional and Business Services","0"
"200.16","2010","Education and Healthcare","0"
"200.16","2010","Leisure and Hospitality","0"
"200.16","2010","Office Services","0"
"200.16","2010","Government","0"
"200.16","2010","Self-Employed","0"
"200.17","2010","Military","0"
"200.17","2010","Agriculture and Mining","0"
"200.17","2010","Construction","0"
"200.17","2010","Manufacturing","0"
"200.17","2010","Wholesale Trade","0"
"200.17","2010","Retail Trade","0"
"200.17","2010","Transporation, Warehousing, and Utilities","0"
"200.17","2010","Information","0"
"200.17","2010","Finance and Real Estate","0"
"200.17","2010","Professional and Business Services","0"
"200.17","2010","Education and Healthcare","0"
"200.17","2010","Leisure and Hospitality","0"
"200.17","2010","Office Services","0"
"200.17","2010","Government","0"
"200.17","2010","Self-Employed","0"
"200.18","2010","Military","0"
"200.18","2010","Agriculture and Mining","0"
"200.18","2010","Construction","0"
"200.18","2010","Manufacturing","0"
"200.18","2010","Wholesale Trade","0"
"200.18","2010","Retail Trade","0"
"200.18","2010","Transporation, Warehousing, and Utilities","0"
"200.18","2010","Information","0"
"200.18","2010","Finance and Real Estate","0"
"200.18","2010","Professional and Business Services","0"
"200.18","2010","Education and Healthcare","0"
"200.18","2010","Leisure and Hospitality","0"
"200.18","2010","Office Services","0"
"200.18","2010","Government","0"
"200.18","2010","Self-Employed","0"
"200.19","2010","Military","0"
"200.19","2010","Agriculture and Mining","0"
"200.19","2010","Construction","0"
"200.19","2010","Manufacturing","0"
"200.19","2010","Wholesale Trade","0"
"200.19","2010","Retail Trade","0"
"200.19","2010","Transporation, Warehousing, and Utilities","0"
"200.19","2010","Information","0"
"200.19","2010","Finance and Real Estate","0"
"200.19","2010","Professional and Business Services","0"
"200.19","2010","Education and Healthcare","0"
"200.19","2010","Leisure and Hospitality","0"
"200.19","2010","Office Services","0"
"200.19","2010","Government","0"
"200.19","2010","Self-Employed","0"
"200.2","2010","Military","0"
